# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-a" "/home/mimansa/RNA_PROJECT/whole_genome/Saccharomyces_cerevisiae.R64-1-1.115.gtf" "-o" "/home/mimansa/RNA_PROJECT/results/counts_pPB.txt" "/home/mimansa/RNA_PROJECT/alignments/SRR30570749.sorted.bam" "/home/mimansa/RNA_PROJECT/alignments/SRR30570750.sorted.bam" "/home/mimansa/RNA_PROJECT/alignments/SRR30570751.sorted.bam" "/home/mimansa/RNA_PROJECT/alignments/SRR30570752.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/mimansa/RNA_PROJECT/alignments/SRR30570749.sorted.bam	/home/mimansa/RNA_PROJECT/alignments/SRR30570750.sorted.bam	/home/mimansa/RNA_PROJECT/alignments/SRR30570751.sorted.bam	/home/mimansa/RNA_PROJECT/alignments/SRR30570752.sorted.bam
YEL045C	V	68840	69265	-	426	19	17	6	11
YER022W	V	198812	200875	+	2064	666	1076	532	778
YER148W-A	V	466185	466763	+	579	12	13	8	16
YER157W	V	484788	487193	+	2406	1148	1305	969	1000
YER014C-A	V;V	183731;184678	184169;184700	-;-	462	0	0	0	0
YEL076C-A	V;V	4185;4602	4322;5114	-;-	651	29	17	21	26
YEL038W	V	80462	81145	+	684	1422	971	1265	1049
YER066W	V	290242	290799	+	558	143	95	116	109
YER098W	V	355466	357730	+	2265	684	868	640	879
YEL035C	V	85045	85545	-	501	45	43	12	24
RPR1	V	117667	118035	-	369	41339	29322	23263	18605
YER063W	V	281710	282366	+	657	2420	1914	1953	1960
YER127W	V	414481	415554	+	1074	593	1224	570	704
YER154W	V	475020	476228	+	1209	1413	1367	1082	1025
YER032W	V	215063	217693	+	2631	868	846	701	781
YER180C-A	V	550865	551122	-	258	130	127	164	177
YEL071W	V	16355	17845	+	1491	3742	3289	5038	3829
tK(CUU)E2	V	435752	435824	-	73	0	2	0	1
YEL057C	V	45020	45721	-	702	112	97	137	108
YEL069C	V	21537	23231	-	1695	300	243	214	331
YEL043W	V	70478	73348	+	2871	1308	1423	1055	1354
YER096W	V	351698	353236	+	1539	78	52	80	85
YER017C	V	189503	191788	-	2286	3634	2607	3394	3441
YEL019C	V	120498	121301	-	804	119	171	103	115
YER009W	V	172115	172492	+	378	4702	4134	3939	3969
YER104W	V	366802	367428	+	627	353	315	283	272
YER067W	V	292066	292551	+	486	0	0	0	0
SCR1	V	441987	442508	+	522	1245642	751181	1200648	943285
YER044C-A	V;V	238460;239712	239623;239774	-;-	1227	63	82	73	83
YER101C	V	360502	361794	-	1293	464	325	314	378
YER121W	V	402375	402719	+	345	106	95	54	63
YER019C-A	V	194273	194539	-	267	2202	1862	1192	1194
tE(UUC)E1	V	177099	177170	+	72	6	4	4	0
YEL050C	V	59670	60851	-	1182	2056	1531	1758	1665
YER062C	V	279930	280682	-	753	1939	1350	1463	1656
YER006C-A	V	164344	164661	-	318	4	1	0	3
YER016W	V	188277	189311	+	1035	525	783	414	565
YEL025C	V	102581	106147	-	3567	2142	2343	2032	2400
YER024W	V	202192	204963	+	2772	3059	2574	2411	2365
YER023W	V	201076	201936	+	861	4809	3729	3896	3417
YER079W	V	318920	319552	+	633	501	237	340	298
YER136W	V	439616	440971	+	1356	5229	4749	4524	5016
YER151C	V	469686	472424	-	2739	1549	2235	1346	1859
YEL029C	V	96858	97796	-	939	505	505	491	462
YER065C	V	285241	286914	-	1674	2158	1664	1674	1675
YEL050W-A	V	59549	59740	+	192	50	43	27	33
YER085C	V	327619	328140	-	522	0	0	0	0
YER147C	V	462968	464842	-	1875	796	737	822	677
YER064C	V	282705	284222	-	1518	5050	3713	3645	3592
YER119C	V	399496	400842	-	1347	999	708	683	604
YEL020C-B	V	117183	117380	-	198	0	0	0	1
YER068W	V	293050	294813	+	1764	2315	1723	1625	1605
YER158C	V	488857	490578	-	1722	654	407	485	418
YER138W-A	V	449474	449578	+	105	406	374	289	259
YER130C	V	421115	422446	-	1332	1103	1364	1006	1084
YEL015W	V	126629	128284	+	1656	1629	1832	1518	1905
tK(CUU)E1	V	135425	135497	-	73	12	4	1	0
YER153C	V	474041	474805	-	765	360	192	342	261
YER137W-A	V	441575	441880	+	306	0	0	1	0
YER113C	V	387932	390052	-	2121	2154	2265	2046	2123
YEL030W	V	94644	96578	+	1935	226	289	161	281
YER083C	V	326174	327031	-	858	1381	725	1104	1035
YER167W	V	518216	520771	+	2556	1195	1485	970	1177
YEL032C-A	V	87040	87201	-	162	0	0	0	0
YEL073C	V	7230	7553	-	324	672	409	404	463
tV(AAC)E1	V	438700	438773	+	74	3	0	0	2
YER005W	V	160550	162442	+	1893	1563	1454	1511	1344
YER102W	V	363100	363702	+	603	19125	13947	15357	14709
YER046W	V	243180	243611	+	432	270	193	154	132
YER023C-A	V	201522	201734	-	213	0	0	0	0
YEL031W	V	90258	93905	+	3648	19074	13854	17499	16446
YER075C	V	308413	311199	-	2787	819	1268	816	1090
YER073W	V	304030	305592	+	1563	3553	2854	2893	2825
YEL027W	V	100769	101251	+	483	11793	9302	9506	8656
YEL024W	V	107260	107907	+	648	7025	6083	5713	6599
YER049W	V	251728	253662	+	1935	2573	2724	3078	2806
YER175W-A	V	540650	540814	+	165	58	60	53	33
YEL037C	V	81407	82603	-	1197	3371	2991	3116	3060
YER134C	V	437267	437803	-	537	221	196	136	161
YER088C	V	333176	335188	-	2013	1759	1207	1559	1472
YER175C	V	539464	540363	-	900	677	542	453	582
tG(GCC)E	V	61890	61960	-	71	0	0	1	0
YER021W	V	196948	198519	+	1572	5498	5614	4886	5712
YER004W	V	159580	160275	+	696	3039	2249	2703	2511
YER087C-A	V	331817	332368	-	552	49	36	43	34
YEL017W	V	123657	124670	+	1014	1202	911	1028	872
YER106W	V	372326	373234	+	909	8	12	11	20
YER066C-A	V	291703	292203	-	501	122	84	70	73
YER117W	V;V	396769;397282	396810;397653	+;+	414	28436	20254	21605	17052
YER145C-A	V	462386	462823	-	438	20	21	8	8
YER076W-A	V	313390	313737	+	348	66	39	34	45
YER187W	V	566230	566655	+	426	44	34	59	58
snR14	V	167427	167586	-	160	349	249	226	186
YER046W-A	V	243700	244029	+	330	1	2	4	2
YER168C	V	521029	522669	-	1641	1738	1430	1618	1479
YER124C	V	407342	409063	-	1722	9009	10720	8007	8570
SRG1	V	322212	322762	+	551	351	409	179	190
YER095W	V	349980	351182	+	1203	1033	858	970	983
YEL028W	V	98668	99129	+	462	146	116	143	122
YER045C	V	240032	241501	-	1470	326	298	211	166
YER088W-B	V	335927	336073	+	147	0	0	0	0
YER086W	V	328477	330207	+	1731	5939	5289	5427	5209
YER188C-A	V	569608	569907	-	300	0	0	1	0
YER148W	V	465303	466025	+	723	630	1025	660	936
YEL022W	V	111421	115800	+	4380	2655	4428	2580	3663
YEL001C	V	150301	150978	-	678	3302	3114	2418	2482
YER056C	V	266512	268113	-	1602	7411	8016	5755	5166
YER087C-B	V	332582	332830	-	249	1562	1113	1001	880
YEL013W	V	128825	130561	+	1737	3253	3608	3002	3718
YER074W	V;V	306323;306792	306325;307196	+;+	408	27534	18460	20663	19485
tE(UUC)E3	V	487331	487402	-	72	0	0	0	0
YER133W-A	V	437191	437532	+	342	65	53	48	65
YER119C-A	V	400867	401238	-	372	9	6	4	6
YEL063C	V	31694	33466	-	1773	4369	3525	3168	3124
YEL051W	V	58378	59148	+	771	3737	3558	3072	3450
YER190C-B	V	575680	576162	-	483	0	0	0	0
YEL061C	V	36535	39537	-	3003	1252	1870	918	1321
YER059W	V	272624	273886	+	1263	687	597	548	639
YER091C-A	V	342390	342611	-	222	2	12	4	0
YER140W	V	451565	453235	+	1671	685	778	639	772
YEL056W	V	47168	48373	+	1206	1602	1235	1364	1302
YER084W-A	V	327598	328110	+	513	0	0	0	0
YER036C	V	223367	225199	-	1833	12658	10839	14023	11868
YEL009C	V	138918	139763	-	846	24847	19411	24847	25045
YER079C-A	V	319902	320240	-	339	0	2	0	0
YEL053W-A	V	52908	53255	+	348	2	0	1	1
tM(CAU)E	V	100133	100204	+	72	0	1	0	7
YEL030C-A	V	94583	94897	-	315	5	12	4	5
YEL014C	V	128303	128608	-	306	111	99	82	74
YER156C	V	483325	484341	-	1017	4037	3070	3710	2911
YER162C	V	500630	502894	-	2265	364	499	245	353
YER090W	V	337949	339472	+	1524	4320	3390	3895	3990
YER074W-A	V;V;V	307653;307849;308068	307746;307956;308123	+;+;+	258	1050	1032	635	691
YER041W	V	232461	234740	+	2280	672	710	599	553
YER165C-A	V	512627	512983	-	357	147	127	120	152
YER097W	V	355140	355469	+	330	63	52	44	39
YER112W	V	387232	387795	+	564	485	787	354	635
YER090C-A	V	338322	338411	-	90	0	0	0	0
YER067C-A	V	292240	292563	-	324	0	0	0	0
snR67	V	61352	61433	+	82	569	742	443	373
tH(GUG)E1	V	207357	207428	+	72	44	26	37	36
YER174C	V	538434	539168	-	735	1797	1446	1731	1609
YER107W-A	V	374394	374714	+	321	106	82	51	48
YER026C	V	207644	208474	-	831	11164	8424	9291	8865
YER099C	V	358105	359061	-	957	1310	1043	1153	1031
YEL048C	V	64709	65167	-	459	227	197	260	230
YEL070W	V	19589	21097	+	1509	220	130	167	136
YER025W	V	205251	206834	+	1584	11535	9563	10056	9795
YEL075W-A	V	4870	5481	+	612	15	14	13	12
YER126C	V	413394	414179	-	786	2096	2900	2237	2249
tI(AAU)E1	V	443202	443275	-	74	2	0	2	3
YER182W	V	552525	553259	+	735	1357	1025	824	966
YER165W	V	510373	512106	+	1734	32228	25290	32280	30223
YEL058W	V	43252	44925	+	1674	5557	3907	5492	5161
YER060W-A	V	276572	278164	+	1593	272	172	162	165
YER184C	V	556296	558680	-	2385	601	548	708	721
YEL012W	V;V	131772;131900	131776;132551	+;+	657	572	603	395	512
YEL020W-A	V	117211	117474	+	264	552	380	237	235
YER077C	V	314534	316600	-	2067	618	1097	627	803
YER039C	V	228456	229205	-	750	97	59	50	69
YER042W	V	234937	235491	+	555	1062	1025	867	1025
YER019W	V	192797	194230	+	1434	1606	935	1333	1180
YER039C-A	V	229263	229481	-	219	50	35	56	50
YER058W	V	271768	272091	+	324	251	288	172	189
YER110C	V	378762	382103	-	3342	22241	15986	23236	20704
YER135C	V	437952	438344	-	393	49	28	31	33
YEL023C	V	108504	110552	-	2049	265	355	213	246
YEL077C	V	264	4097	-	3834	646	596	538	510
tI(AAU)E2	V	551285	551358	-	74	0	0	0	0
YER001W	V	153520	155808	+	2289	2328	3248	2209	2643
YEL020C	V	118617	120299	-	1683	927	704	790	739
YEL044W	V	69757	70257	+	501	1178	717	1055	910
YER180C	V	549724	550527	-	804	338	332	237	317
YER087W	V	330576	332306	+	1731	487	541	423	455
YER055C	V	264892	265785	-	894	4220	3102	3554	2999
tR(ACG)E	V	492352	492424	-	73	0	0	0	0
YER091C	V	339864	342167	-	2304	89585	80417	80199	76235
YER138C	V	443756	449024	-	5269	61	46	30	45
YER137C-A	V	447702	449024	-	1323	0	0	0	0
YER159C-A	V	496802	498124	-	1323	0	0	0	0
YER160C	V	492856	498124	-	5269	150	167	82	124
YHR094C	VIII	290913	292625	-	1713	129	152	120	122
YHL031C	VIII	38815	39486	-	672	262	146	160	159
YHL002W	VIII	102612	103970	+	1359	775	564	529	599
YHR219C-A	VIII	561199	561681	-	483	0	0	0	0
YHR045W	VIII	195551	197233	+	1683	2146	1900	2062	1872
YHR084W	VIII	274174	276240	+	2067	1258	1688	989	1172
YHR126C	VIII	359702	360181	-	480	7	4	6	8
tS(AGA)H	VIII	133026	133107	-	82	0	1	0	0
YHR125W	VIII	358858	359163	+	306	0	4	0	13
YHR206W	VIII	512732	514600	+	1869	1621	1609	1704	1497
YHR097C	VIII;VIII	297385;298485	298360;298609	-;-	1101	652	403	419	479
YHR005C-A	VIII	115620	115901	-	282	5484	4846	3340	3407
YHR193C-A	VIII	488653	489027	-	375	0	0	0	0
YHR007C	VIII	120091	121683	-	1593	10092	9449	10222	9323
YHR214C-D	VIII	550648	550941	-	294	0	0	0	0
YHR212W-A	VIII	538742	538945	+	204	0	0	0	0
YHR184W	VIII	472744	474459	+	1716	201	104	124	153
YHR132C	VIII	368502	369794	-	1293	2589	2209	2265	2382
YHR182C-A	VIII	470939	471412	-	474	3	1	0	0
YHR025W	VIII	159438	160511	+	1074	4228	2959	3669	3257
YHR055C	VIII	214533	214718	-	186	0	0	0	0
YHR073W	VIII	242582	245572	+	2991	2641	2701	2265	2621
YHL015W-A	VIII	74699	74782	+	84	57	26	72	39
YHR064C	VIII	225525	227141	-	1617	15519	11568	15584	14327
YHL041W	VIII	17392	17841	+	450	3	0	2	0
YHR143W	VIII	385510	386487	+	978	11548	9164	9763	7950
YHR052W-A	VIII	212510	212704	+	195	0	0	0	0
YHL047C	VIII	8351	10213	-	1863	493	426	470	473
YHR175W-A	VIII	453558	453707	+	150	144	85	122	92
YHR003C	VIII	110028	111317	-	1290	1366	1285	1414	1273
YHL032C	VIII	36379	38508	-	2130	4632	3318	3403	3736
YHR154W	VIII	402966	406178	+	3213	1033	1586	826	898
YHR031C	VIII	170799	172970	-	2172	920	919	956	984
YHL042W	VIII	15667	16119	+	453	78	67	64	60
YHR022C-A	VIII	151217	151306	-	90	16	5	10	11
YHR180C-B	VIII	466958	467062	-	105	0	0	0	0
YHR106W	VIII	325598	326626	+	1029	405	399	393	372
YHR186C	VIII	475999	480672	-	4674	1854	2396	2000	2394
YHL029C	VIII	45929	47968	-	2040	1347	1155	1105	968
YHR048W	VIII	204607	206151	+	1545	436	324	398	353
YHR039C-A	VIII;VIII	187173;187677	187514;187679	-;-	345	2737	2193	1929	2171
YHR073W-A	VIII	242868	243044	+	177	0	0	0	0
YHR035W	VIII	178219	180111	+	1893	208	231	133	170
YHR165C	VIII	429707	436948	-	7242	6135	7767	6079	7242
YHL006C	VIII	98343	98795	-	453	127	87	113	99
YHL025W	VIII	54851	55849	+	999	1188	1072	962	1114
YHR172W	VIII	448335	450806	+	2472	625	1078	672	835
YHR002W	VIII	108812	109885	+	1074	543	459	468	518
YHR016C	VIII;VIII	136881;138409	138240;138455	-;-	1407	1646	1066	1188	1523
RUF5-2	VIII	214407	215116	+	710	399	219	138	107
YHR079C	VIII	258244	261591	-	3348	2084	2116	1853	2303
YHR169W	VIII	442181	443476	+	1296	1005	1341	1218	842
YHR054C	VIII	213185	214249	-	1065	187	121	96	162
YHR065C	VIII	227532	229037	-	1506	1163	1717	1405	1408
YHR088W	VIII	281495	282382	+	888	680	1056	727	574
tH(GUG)H	VIII	62755	62826	+	72	0	0	0	0
YHR093W	VIII	289142	289690	+	549	111	99	64	92
YHL036W	VIII	26241	27881	+	1641	390	328	330	300
YHR100C	VIII	314116	314673	-	558	893	686	703	600
YHR105W	VIII	324766	325410	+	645	201	146	143	136
YHR056C	VIII	215183	217834	-	2652	720	881	465	635
YHR135C	VIII	372694	374310	-	1617	1961	1682	1778	1746
YHR180W	VIII	465178	465669	+	492	164	144	114	104
YHR086W	VIII	278153	279724	+	1572	2200	1761	1673	1831
YHR146W	VIII	390300	391697	+	1398	2849	2608	2076	2338
YHR195W	VIII	490747	491712	+	966	1272	786	932	1024
YHR119W	VIII	346043	349285	+	3243	1597	2176	1533	1758
YHR033W	VIII	175548	176819	+	1272	2466	1525	1807	1734
YHR024C	VIII	157744	159192	-	1449	3558	2976	3144	3137
YHL043W	VIII	14901	15413	+	513	92	59	52	86
YHL039W	VIII	21783	23540	+	1758	1618	1676	1701	1672
YHR059W	VIII	220108	220500	+	393	1060	781	740	714
YHL048C-A	VIII	5663	5797	-	135	1	0	1	0
YHR026W	VIII	160844	161485	+	642	5058	3466	4853	4177
YHR160C	VIII	419221	420072	-	852	96	81	66	78
YHR085W	VIII	276764	277768	+	1005	472	854	469	465
YHR113W	VIII	336337	337809	+	1473	2852	2243	2494	2334
YHR175W	VIII	452872	453441	+	570	1000	718	764	780
YHR148W	VIII	393534	394085	+	552	545	778	484	439
YHR208W	VIII	517532	518713	+	1182	7298	4500	6186	5491
YHR001W	VIII	106055	107368	+	1314	2311	1638	1848	1940
YHR131C	VIII	365340	367892	-	2553	763	769	734	859
YHR049C-A	VIII	207234	207530	-	297	116	86	89	48
YHR086W-A	VIII	280231	280392	+	162	8	0	2	4
YHR141C	VIII;VIII	381990;382748	382306;382751	-;-	321	28050	22347	19513	17375
YHR170W	VIII	443828	445384	+	1557	2992	3661	3666	3559
YHL021C	VIII	64462	65859	-	1398	3256	1178	1687	2148
YHR078W	VIII	256360	258018	+	1659	969	809	760	752
YHR007C-A	VIII	122550	122765	-	216	186	107	90	119
YHL044W	VIII	13565	14272	+	708	116	73	69	82
YHR214W-A	VIII	543008	543493	+	486	207	120	0	0
YHR161C	VIII	420373	422286	-	1914	1676	1096	1028	1251
YHR074W	VIII	246193	248337	+	2145	5326	4200	5191	4820
YHR164C	VIII	424610	429178	-	4569	842	1269	891	1004
YHL006W-A	VIII	97732	98085	+	354	36	28	15	27
YHR204W	VIII	506319	508709	+	2391	842	818	923	808
YHL002C-A	VIII	102587	103075	-	489	1	1	4	1
YHL030W-A	VIII	39074	39535	+	462	0	2	0	2
tF(GAA)H2	VIII;VIII	358478;358533	358513;358569	-;-	73	3	0	0	0
YHR163W	VIII	423724	424473	+	750	3068	2470	2464	2388
YHL046C	VIII	11923	12285	-	363	6	7	17	7
YHR056W-A	VIII	217406	217840	+	435	0	0	0	0
YHL004W	VIII	99219	100403	+	1185	2064	1669	1729	1521
YHL009C	VIII	84068	85060	-	993	550	510	455	514
YHR138C	VIII	377355	377699	-	345	468	337	225	294
YHR166C	VIII	437170	439050	-	1881	672	735	589	638
YHR151C	VIII	399268	400848	-	1581	845	714	682	764
YHL014C	VIII	76097	77314	-	1218	327	415	305	394
YHR021C	VIII;VIII	147871;148667	148116;148669	-;-	249	6525	5703	4929	4835
YHR198C	VIII	496315	497280	-	966	1240	987	905	900
YHL034C	VIII	33193	34077	-	885	4613	4162	3176	3090
YHR124W	VIII	356561	358444	+	1884	450	377	442	368
YHR011W	VIII	127780	129120	+	1341	784	539	526	684
YHR096C	VIII	294669	296447	-	1779	189	161	99	127
YHR185C	VIII	474627	475340	-	714	14	8	0	4
YHR190W	VIII	484845	486179	+	1335	4828	3478	4247	4351
YHR075C	VIII	248439	249641	-	1203	347	269	255	288
YHR117W	VIII	342349	344268	+	1920	2480	2284	2342	2427
YHR109W	VIII	330310	332067	+	1758	625	612	541	559
YHR207C	VIII	514905	516485	-	1581	673	867	657	818
YHR132W-A	VIII	370054	370449	+	396	1299	893	904	882
YHR015W	VIII	134554	136533	+	1980	79	91	40	97
YHL015W	VIII	75412	75777	+	366	40868	30966	33455	32896
YHR090C	VIII	283777	284625	-	849	655	829	618	674
YHR189W	VIII	484028	484600	+	573	343	190	286	241
YHR001W-A	VIII;VIII	107826;107895	107831;108122	+;+	234	5783	4570	3415	3685
YHR070C-A	VIII	236102	236512	-	411	101	70	64	56
YHR108W	VIII	328303	330060	+	1758	4103	3374	3635	3407
YHR006W	VIII	117814	119439	+	1626	1162	1142	983	1025
YHR147C	VIII	392639	393283	-	645	1822	1456	1247	1392
YHR180W-A	VIII	466932	467114	+	183	0	0	2	0
YHR092C	VIII	287081	288811	-	1731	413	382	472	439
YHR080C	VIII	262801	266838	-	4038	1255	1623	796	1304
YHL045W	VIII	12502	12849	+	348	2	1	6	4
YHR022C	VIII	149575	150345	-	771	55	23	58	58
YHL027W	VIII	51111	52988	+	1878	1635	1324	1672	1545
YHL003C	VIII	100648	101883	-	1236	3007	2588	2993	3015
YHR070W	VIII	234881	236380	+	1500	510	530	500	497
YHR150W	VIII	397251	398990	+	1740	486	569	495	553
YHR133C	VIII	370722	371597	-	876	2221	1778	1943	1765
YHR215W	VIII	552099	553502	+	1404	1960	197	872	748
YHL020C	VIII	66242	67456	-	1215	2986	2529	2745	2483
YHR101C	VIII;VIII	314874;315859	315771;315968	-;-	1008	344	301	299	330
YHR046C	VIII	197398	198285	-	888	339	447	327	329
YHR095W	VIII	292943	293437	+	495	14	8	9	16
YHR182W	VIII	468219	470576	+	2358	629	633	468	540
YHR098C	VIII	299145	301934	-	2790	5639	5255	5302	5767
YHR145C	VIII	388981	389337	-	357	4	2	1	7
YHR120W	VIII	349574	352453	+	2880	653	946	604	698
YHL030W	VIII	40084	45690	+	5607	4317	4911	3697	4685
tV(CAC)H	VIII	475706	475778	-	73	0	0	0	2
YHR051W	VIII	209705	210151	+	447	5019	5251	4244	4938
YHR130C	VIII	364965	365300	-	336	86	87	56	63
YHR149C	VIII	394455	396659	-	2205	1715	1903	1548	1617
YHR127W	VIII	360913	361644	+	732	602	654	636	564
YHR194W	VIII	488657	490396	+	1740	746	522	660	592
YHR213W-A	VIII	540549	540782	+	234	1	3	3	0
YHR032C-A	VIII	175275	175394	-	120	12	8	4	6
YHR203C	VIII;VIII	504476;505517	505247;505530	-;-	786	40773	27866	36590	31702
YHR168W	VIII	440377	441933	+	1557	463	432	494	442
YHR167W	VIII	439342	440127	+	786	399	410	345	405
YHR050W	VIII	207654	209303	+	1650	3301	2509	2727	2572
YHR112C	VIII	334527	335663	-	1137	917	870	912	743
YHR027C	VIII	161730	164711	-	2982	11086	10507	10179	11367
YHR214C-E	VIII	551200	551499	-	300	6	0	0	2
YHR214W	VIII	541651	542262	+	612	115	57	0	1
YHR188C	VIII	482005	483837	-	1833	3769	3033	3062	3144
YHL023C	VIII	59123	62563	-	3441	1184	1758	1082	1476
YHR099W	VIII	302761	313995	+	11235	10266	14833	9359	11533
YHR196W	VIII	491931	493658	+	1728	1134	2806	1217	1544
YHR177W	VIII	456591	457952	+	1362	197	144	146	190
YHR174W	VIII	451327	452640	+	1314	113635	76295	113545	104298
YHR199C-A	VIII;VIII	498571;498787	498719;498859	-;-	222	282	110	153	133
YHR034C	VIII	176965	177999	-	1035	838	525	674	552
YHR179W	VIII	462502	463704	+	1203	6104	4574	5251	4953
YHR014W	VIII	132047	132922	+	876	121	58	100	67
YHR171W	VIII	445713	447605	+	1893	492	399	357	414
tF(GAA)H1	VIII;VIII	237848;237903	237883;237939	-;-	73	1	0	1	1
YHR121W	VIII	352756	353319	+	564	1281	1444	960	1167
YHR116W	VIII	341665	342120	+	456	590	406	354	383
YHR087W	VIII	280820	281155	+	336	378	167	216	310
YHR176W	VIII	454229	455527	+	1299	449	358	296	403
YHR173C	VIII	450815	451153	-	339	105	138	78	116
YHL010C	VIII	81964	83721	-	1758	274	348	288	244
YHR102W	VIII	316572	319814	+	3243	945	1066	745	969
YHR063C	VIII	224030	225169	-	1140	2110	1877	1751	1764
YHR050W-A	VIII	209475	209645	+	171	41	23	11	17
YHR137C-A	VIII	375738	376388	-	651	0	0	0	0
YHL017W	VIII	70276	71874	+	1599	1736	1373	1471	1583
YHL035C	VIII	27978	32756	-	4779	1296	1630	1012	1572
YHR043C	VIII	192805	193545	-	741	2440	1983	2006	2499
YHR115C	VIII	340109	341359	-	1251	760	651	804	684
YHL007C	VIII	95118	97937	-	2820	2384	2532	2163	2114
YHR018C	VIII	140011	141402	-	1392	4563	4221	3595	3599
YHR076W	VIII;VIII	251101;251249	251155;252225	+;+	1032	2055	1967	1607	1575
YHL019C	VIII	67731	69548	-	1818	286	254	180	239
YHR061C	VIII	221534	222478	-	945	743	644	594	555
tV(AAC)H	VIII	85298	85371	-	74	0	0	0	0
snR32	VIII	381540	381727	+	188	267	86	142	144
YHR068W	VIII	232133	233296	+	1164	3995	3479	4093	3893
YHR218W-A	VIII	559932	560249	+	318	2	0	0	0
YHR037W	VIII	181977	183704	+	1728	4101	3875	3394	3793
YHR012W	VIII;VIII	129481;129648	129528;130448	+;+	849	611	865	478	657
YHR144C	VIII	387788	388726	-	939	573	597	472	505
YHR077C	VIII;VIII	252374;255751	255637;255756	-;-	3270	1172	2204	1174	1495
YHR156C	VIII	411384	412406	-	1023	161	217	143	119
YHR217C	VIII	556581	557042	-	462	0	0	0	0
YHR036W	VIII	180345	181760	+	1416	567	602	478	524
YHR091C	VIII	284839	286770	-	1932	999	908	869	841
YHR052W	VIII	210848	211978	+	1131	2000	3158	2040	2017
YHR123W	VIII;VIII	354815;354956	354864;356081	+;+	1176	1606	1299	1379	1268
YHR009C	VIII	124109	125680	-	1572	4093	3744	3382	3951
YHL018W	VIII	69708	70070	+	363	122	125	124	128
YHL012W	VIII	78936	80417	+	1482	154	242	151	185
YHR211W	VIII	525392	528619	+	3228	835	520	644	729
YHR155W	VIII	407103	410789	+	3687	1541	1955	1311	1802
RUF5-1	VIII	212409	213118	+	710	144	44	50	46
YHR139C	VIII	378219	379199	-	981	71	47	47	67
YHR032W-A	VIII	175195	175374	+	180	60	37	48	39
tA(AGC)H	VIII	146242	146314	-	73	3	1	0	0
YHR210C	VIII	520712	521737	-	1026	76	72	55	53
YHR072W-A	VIII	241664	241840	+	177	2746	2426	1832	1770
YHR140W	VIII	380572	381291	+	720	69	85	22	40
YHR044C	VIII	194068	194808	-	741	251	189	228	213
YHL016C	VIII	72037	74244	-	2208	479	347	301	319
tP(UGG)H	VIII;VIII	388893;388960	388928;388995	-;-	72	0	2	3	0
YHR202W	VIII	502388	504196	+	1809	576	526	394	608
YHR019C	VIII	141894	143558	-	1665	19340	14059	17913	15722
YHL034W-A	VIII	33176	33637	+	462	16	15	6	18
YHR213W-B	VIII	540800	541099	+	300	4	20	0	0
YHR104W	VIII	323409	324392	+	984	2593	1686	1807	1987
YHR083W	VIII	272627	273616	+	990	1996	1413	1456	1655
YHR165W-A	VIII	436647	436958	+	312	0	0	0	0
YHL022C	VIII	62961	64157	-	1197	95	105	114	78
YHR032W	VIII	173344	175089	+	1746	2016	1741	2007	1630
YHR008C	VIII	122889	123590	-	702	5405	3269	3501	3619
YHL038C	VIII	23617	25509	-	1893	665	764	534	672
YHR071C-A	VIII	238910	239230	-	321	2	2	4	6
YHR081W	VIII	267538	268092	+	555	247	473	210	226
YHL050W-A	VIII	811	1293	+	483	0	0	0	0
YHL028W	VIII	48763	50580	+	1818	155	129	62	96
YHR073C-B	VIII	245422	245502	-	81	0	0	0	0
YHL033C	VIII	35255	36025	-	771	21157	16023	19523	17121
YHR066W	VIII	229335	230696	+	1362	1209	2208	1251	1181
YHR029C	VIII	167677	168561	-	885	931	723	692	569
YHR178W	VIII	459299	461530	+	2232	938	602	709	869
YHR063W-A	VIII	225442	225777	+	336	18	12	17	19
YHR040W	VIII	187924	189024	+	1101	256	393	243	241
YHR192W	VIII	486826	487662	+	837	985	717	737	797
YHR017W	VIII	138694	139851	+	1158	995	697	815	854
YHR004C	VIII	111754	113094	-	1341	976	812	807	951
YHL040C	VIII	19088	20971	-	1884	1104	839	1071	849
YHR191C	VIII	486230	486631	-	402	325	228	187	163
YHR201C	VIII	499950	501143	-	1194	1236	1499	1024	1096
YHR103W	VIII	320414	322972	+	2559	2870	3931	2755	3709
YHR213W	VIII	539151	539747	+	597	29	21	0	0
YHR153C	VIII	402086	402682	-	597	72	81	69	77
YHR082C	VIII	268459	271548	-	3090	2656	3321	2181	3098
YHR069C-A	VIII	234874	235236	-	363	0	0	0	0
YHR020W	VIII	143996	146062	+	2067	14028	9828	16473	13961
YHR057C	VIII	218226	218843	-	618	1582	1467	1092	1282
YHL024W	VIII	56649	58790	+	2142	1482	1384	1001	1172
YHR128W	VIII	362115	362765	+	651	2773	2077	2468	2209
tQ(UUG)H	VIII	134321	134392	+	72	9	0	0	0
YHR047C	VIII	198740	201310	-	2571	5332	5268	5509	5469
YHL026C	VIII	53219	54166	-	948	400	402	310	329
YHR197W	VIII	493896	496187	+	2292	1295	2618	1695	1823
YHR028C	VIII	164978	167434	-	2457	5177	4910	4290	4759
YHR134W	VIII	371749	372558	+	810	195	220	150	149
YHR122W	VIII	353625	354320	+	696	1509	1155	1338	1065
